Unif Exp CLorentz
0.524914 1.25807 -0.465232
0.477276 1.25542 -0.721068
0.500335 0.89817 0.795976
0.61802 0.774422 1.38609
0.612457 0.533438 2.86395
0.542239 0.416527 0.256365
0.609123 0.50707 4.2236
0.438337 1.24724 -0.782872
0.463054 0.7862 2.06566
0.701832 1.16882 -0.26459
0.463724 1.20558 -0.450369
0.589816 1.09611 6.4619
0.531418 0.819769 2.65283
0.473566 2.011 1.46805
0.667977 0.655237 0.415467
0.441645 0.99923 -0.0549446
0.390247 0.977717 -0.0299656
0.401665 1.08214 151.627
0.413115 1.23551 1.30612
0.46524 0.659504 -0.422757
0.308562 0.915492 1.51673
0.39565 0.768792 -6.36468
0.402002 1.02183 10.2754
0.556666 0.898854 -1.90017
0.401612 0.669086 0.516971
0.516918 1.09636 -0.264911
0.602048 0.895171 3.59393
0.517609 1.04571 -0.191793
0.460139 0.885646 0.820429
0.370153 1.09052 0.348808
0.493584 0.857103 -0.791981
0.470047 0.776163 -0.0981023
0.478499 0.729845 1.45049
0.436815 1.51837 2.07271
0.379689 1.19384 0.0269581
0.64777 0.638869 0.982862
0.487885 1.28129 -0.37821
0.343486 1.18656 0.786943
0.597669 1.07875 0.0747239
0.350862 0.515779 1.16378
0.46257 1.28012 -6.15407
0.488269 1.01008 -0.065991
0.621636 1.0569 -21.7145
0.567215 0.770712 -3.00885
0.403859 1.71411 3.1267
0.453943 1.23112 0.860089
0.469811 0.754799 -0.137893
0.558121 1.11908 1.70891
0.618114 0.948262 0.515906
0.617015 1.61102 1.84914
0.429434 1.32339 -0.305839
0.472959 0.507216 -1.23945
0.391956 0.794617 1.34538
0.317303 0.709894 1.63323
0.386362 0.941543 -2.70099
0.600968 0.892283 0.883945
0.629475 0.706135 -0.320095
0.683145 0.759505 -0.291223
0.495657 0.73577 -8.56685
0.486033 1.03829 1.42689
0.552963 0.731694 0.0655145
0.712774 1.8329 1.29111
0.353679 1.0988 1.28224
0.523442 1.08388 3.37755
0.580454 1.35752 5.21223
0.492928 0.975667 1.60131
0.431449 0.66947 -0.22618
0.62547 0.690182 3.64395
0.780028 0.870456 1.12764
0.491151 1.0297 0.336628
0.40321 1.07747 -4.55606
0.285669 0.920036 -1.8929
0.462575 0.777538 -2.07507
0.488782 1.70664 1.05659
0.45339 0.585886 -5.52499
0.48968 1.29447 1.23398
0.511441 1.36346 0.638218
0.627066 0.875263 -3.63509
0.469355 0.974342 -0.64134
0.513369 0.863835 1.75422
0.55908 0.836459 -2.68515
0.51927 1.10137 5.17864
0.52656 0.940964 0.464979
0.517055 0.780816 1.95235
0.507565 1.46093 1.77623
0.33721 1.50354 -1.57155
0.646957 1.04247 -7.9539
0.487545 0.825121 0.586896
0.551529 1.21292 2.28529
0.411007 0.909598 0.440743
0.46068 1.0534 0.39778
0.497709 1.40306 -0.379351
0.398824 0.583264 -0.367283
0.686393 0.858854 1.24939
0.625312 1.20073 -0.301908
0.446233 0.83664 -2.12795
0.495893 1.30807 1.23259
0.464347 1.367 -0.925438
0.656205 0.854122 4.33364
0.608213 0.495679 1.07031
0.551609 1.03384 1.2507
0.503314 1.27028 -0.222164
0.495566 0.792472 -1.20924
0.47019 0.825324 -0.196132
0.514989 1.51316 7.4606
0.394715 1.14902 1.13795
0.697246 1.57555 -0.339823
0.4412 0.913365 -0.181593
0.598978 1.48497 1.67329
0.527939 1.30306 -2.56883
0.428372 1.81889 -7.65001
0.524392 0.865225 -1.05976
0.554161 0.971367 0.978147
0.44148 0.917304 -2.4135
0.588187 0.922373 1.67521
0.401723 0.857179 1.00644
0.583024 1.4158 -0.891418
0.21233 0.52365 3.1865
0.418692 1.0218 8.7567
0.627215 0.43006 -0.0652272
0.547061 0.740265 -0.669894
0.566227 1.67087 1.72871
0.530883 1.50112 -0.295234
0.342229 1.07233 -0.486188
0.65579 0.497029 1.43881
0.596825 1.28343 0.508694
0.694612 1.06533 9.80502
0.419176 1.62261 1.24257
0.538414 0.534864 0.124707
0.462304 1.00536 1.51056
0.439309 0.569057 0.216051
0.608044 0.759663 -0.235919
0.585608 0.822575 -2.73274
0.38343 0.835476 0.0414949
0.387035 1.44369 -0.91756
0.503118 0.888925 -1.85993
0.510641 1.40165 -2.32738
0.59753 1.56542 0.0222534
0.58853 1.06012 -7.30078
0.565211 1.41619 -21.3394
0.415721 0.884745 -3.34907
0.528308 1.29927 1.51609
0.457158 0.945285 -1.02222
0.427693 0.90274 0.160834
0.461216 0.97739 -0.507415
0.511931 0.507915 -0.0584364
0.594879 1.20108 1.25061
0.682599 1.8702 1.15176
0.52209 1.46789 -0.692147
0.475229 0.703921 0.620395
0.478563 0.46081 1.58317
0.486039 1.12389 1.33197
0.677626 1.38129 -1.09201
0.592378 1.30289 1.33561
0.52421 1.93979 0.445887
0.540115 1.10173 0.238614
0.517231 1.10263 -2.10163
0.551863 1.02744 0.00206124
0.570846 0.846586 -1.55361
0.501516 0.511442 12.5752
0.456816 1.1649 -0.967043
0.746004 1.09122 -2.4867
0.625094 1.14534 -1.69173
0.434929 0.822206 -0.220748
0.546988 1.19872 -2.6101
0.350796 0.815853 -2.14813
0.481614 1.1938 1.96584
0.572377 1.5116 0.633027
0.315995 0.502446 -8.48131
0.59428 1.2401 2.58842
0.583855 0.706056 36.385
0.557561 0.761628 3.69064
0.527085 1.89082 0.462818
0.517129 1.27379 -16.2678
0.41376 0.879386 -1.81137
0.447248 1.47902 0.226376
0.441666 1.92877 0.785773
0.409613 0.798403 -0.0344966
0.298293 0.58067 1.41716
0.409724 0.734002 -0.444456
0.466359 0.630501 -0.338074
0.464549 1.00999 2.74899
0.49487 1.14236 -1.01847
0.603295 0.952694 -2.07581
0.523772 0.559603 0.0324635
0.516356 1.54481 1.08189
0.566997 1.72985 -2.97935
0.535784 1.47673 21.7662
0.623532 0.802273 47.0204
0.541742 1.76497 -5.14568
0.485645 1.57515 1.40434
0.498953 0.855475 -0.689823
0.52182 1.01952 2.68491
0.478091 0.575862 0.890124
0.491094 1.49427 -0.309374
0.439726 0.593041 0.298889
0.444408 0.757097 0.557684
0.371017 0.87768 1.17253
0.52421 0.987004 -1.45444
0.473089 1.02441 5.64926
0.509862 0.705523 0.470977
0.593071 0.868037 1.25643
0.385338 1.08264 -1.10784
0.459481 0.439211 -1.81928
0.426358 0.99767 -1.30278
0.481033 0.716197 1.26151
0.303194 1.05797 -0.00485431
0.362474 1.09632 -3.01173
0.44721 0.686251 -5.10163
0.519689 1.46711 0.905071
0.495394 1.37327 0.261403
0.570513 0.995271 -0.591429
0.556984 2.21489 -0.0394412
0.555479 0.631304 0.873874
0.476436 1.14424 0.982111
0.409443 1.32701 -2.4001
0.421758 0.910499 -1.41079
0.653847 0.945256 0.37774
0.418196 0.744448 -1.37564
0.490524 0.634953 2.94356
0.473816 0.745522 0.708937
0.519608 1.25513 0.0863225
0.592216 1.05776 1.36537
0.531614 1.11378 0.176168
0.512787 1.27499 -0.17973
0.480116 1.01352 0.0149502
0.52226 1.24037 12.1193
0.557152 0.617778 27.3653
0.391944 1.61625 -0.421634
0.586479 1.25069 -8.01863
0.549869 0.920527 -7.42914
0.525546 0.817108 0.234205
0.420126 1.55509 1.04435
0.418539 1.09916 -5.54688
0.464821 1.03728 -8.90346
0.550555 1.87446 0.528114
0.546428 0.760802 0.571722
0.584798 1.13799 2.05389
0.476665 0.993798 -0.0139295
0.4762 1.35436 1.9506
0.706548 1.00458 1.40411
0.488966 1.07819 3.71768
0.502676 1.04904 0.53632
0.432728 1.27141 0.442398
0.496394 1.08786 0.26046
0.490219 0.988878 -0.199425
0.421829 0.581345 -3.092
0.644096 0.82987 0.533797
0.500269 1.32159 -1.92306
0.414799 0.654352 -0.200111
0.493593 1.23035 -0.492447
0.475455 1.51749 6.16434
0.437664 0.975714 -1.97274
0.581989 0.809872 -0.149026
0.464565 1.09367 1.8426
0.50202 1.16668 -0.624361
0.604433 0.742101 -0.513965
0.588008 1.17923 4.40818
0.585182 0.751694 0.345593
0.548752 0.809479 -0.140542
0.470808 1.09839 0.186614
0.546816 0.555966 4.06894
0.432984 0.730238 -1.34035
0.693174 0.881135 1.03679
0.460456 1.16295 0.99528
0.417308 1.0638 1.20797
0.488087 0.816411 21.8526
0.741685 1.32319 21.6629
0.671496 1.30943 0.115931
0.55182 0.778116 -0.479624
0.430785 1.74886 -4.8639
0.482633 2.0519 0.52025
0.512097 0.852279 3.43696
0.581362 0.882928 0.793726
0.630379 1.59521 2.15613
0.387439 0.764919 -0.792921
0.610015 1.45307 0.914762
0.508452 0.337064 0.748504
0.568577 0.672117 -1.10218
0.573989 1.01533 4.55704
0.617139 1.20788 -1.94689
0.408886 1.25329 -0.138747
0.490024 1.03419 -0.0394454
0.464504 0.622309 -0.918892
0.466829 1.73205 -0.419947
0.449262 0.598909 -22.5954
0.496714 0.693592 1.68284
0.363056 1.783 1.17108
0.453555 0.953519 -0.0806966
0.50754 1.62119 -0.60038
0.602307 0.992015 -1.72546
0.545866 1.33516 1.72499
0.491067 0.473592 -14.1566
0.539378 0.910676 -1.27434
0.536524 0.808977 0.860705
0.600506 0.982453 -0.42419
0.56703 1.29367 -3.05696
0.46347 1.13747 -0.370095
0.539081 0.837523 -0.15172
0.468063 0.635835 -2.76739
0.348799 0.517177 -0.588889
0.644574 0.759739 -0.587216
0.606792 1.11226 0.300884
0.535326 1.0844 3.03055
0.50671 0.972958 -0.196333
0.433374 1.12807 -0.0355959
0.356709 0.542107 0.380036
0.392 1.19224 -7.84103
0.607983 1.18393 5.85755
0.577812 0.630247 -0.118281
0.542391 1.01936 0.631493
0.610944 1.30447 4.73801
0.496068 1.13242 1.49882
0.55098 1.10341 -4.26314
0.509595 0.621151 -0.49721
0.627372 1.31832 1.32349
0.706959 1.42909 -0.487374
0.446123 0.466985 -1.41063
0.401922 0.578619 -0.530419
0.485936 1.79095 0.215401
0.585744 1.42904 5.89148
0.469802 0.553384 6.40611
0.426156 0.836158 -1.70303
0.592602 1.26373 -0.292899
0.553361 1.23496 -0.0262035
0.5197 0.695049 1.45836
0.661245 1.22611 2.86679
0.451149 0.889008 -10.8668
0.335249 0.785756 0.046374
0.564046 0.634517 -0.573736
0.644126 0.961464 -0.135489
0.58214 0.58033 -3.24199
0.300325 1.32155 0.113878
0.445092 0.924524 -0.343336
0.589766 0.916196 0.965209
0.515149 1.13566 0.453675
0.470396 0.492346 -3.57769
0.409548 0.552045 3.20226
0.602057 1.62564 -11.1193
0.513013 0.984978 1.12437
0.54687 0.708048 0.476939
0.624355 1.17611 -3.87891
0.506379 0.587744 -1.39099
0.429844 1.11029 0.536943
0.56334 0.984667 -0.920284
0.566619 0.830519 0.758755
0.483903 1.74613 0.398164
0.422499 1.01111 1.06962
0.609313 0.624617 -0.303929
0.582053 0.918548 0.343099
0.7119 0.823191 1.69494
0.528179 0.878699 -1.04347
0.582105 0.675173 0.462895
0.486664 1.2518 0.508205
0.513543 1.12304 -1.81312
0.488801 0.973962 1.58411
0.41062 1.21937 1.56795
0.641972 1.25668 0.85864
0.494912 0.844429 4.71887
0.445753 1.11292 -5.72904
0.556461 1.26863 0.462813
0.564457 0.738732 0.683011
0.596144 0.721737 -2.64846
0.546591 1.1541 5.65574
0.334536 0.893196 -0.217209
0.435424 1.16581 -0.89562
0.607855 1.05688 -0.357545
0.398258 1.42571 -4.69894
0.507037 0.640151 1.02313
0.657949 1.01543 0.126878
0.503218 0.779109 0.565225
0.3693 0.717251 0.449071
0.591397 1.4585 -2.12067
0.463021 1.41817 0.549414
0.410267 0.406763 -0.0140847
0.586598 0.922016 -3.92767
0.484544 1.56916 -2.05355
0.597477 0.759886 -0.662209
0.598251 0.918673 0.549235
0.290039 1.19415 -0.151506
0.442483 0.954844 0.74917
0.531791 0.761963 4.30943
0.576032 0.543016 -0.19364
0.601569 1.10478 -0.0116977
0.465977 1.04106 0.389291
0.50625 0.793297 -3.63455
0.599796 0.709825 0.0283166
0.533008 1.1579 0.523945
0.329786 0.579458 4.98794
0.589507 0.764816 1.46017
0.661519 0.970426 -0.212236
0.299977 0.683306 2.21492
0.554674 0.6256 -1.02808
0.553994 0.646186 1.99019
0.578876 0.688321 -1.29234
0.527287 0.609242 -2.57832
0.55808 0.813774 2.01704
0.678113 1.21303 0.225158
0.531486 0.924108 1.03753
0.524062 0.620551 1.07559
0.531108 0.940759 1.27266
0.465626 1.67448 0.438406
0.687606 0.87048 -0.376117
0.574871 0.785407 0.795645
0.476157 1.19801 -0.937585
0.528112 0.61553 0.107827
0.43962 1.23754 -0.217336
0.536111 1.19497 -0.72031
0.80129 0.711788 0.0932449
0.406828 1.37621 0.913769
0.61587 1.12009 -0.477187
0.444823 1.50884 -1.12623
0.504109 1.28362 -1.52246
0.515799 0.979609 0.786692
0.560593 1.43151 1.88355
0.540133 0.789001 0.492379
0.589651 0.653217 15.2569
0.568403 0.727846 1.48259
0.672973 0.61688 0.180442
0.565438 1.15113 10.2757
0.553532 0.956802 -0.0724814
0.305209 0.505653 1.84192
0.470504 0.84746 -0.486417
0.662465 0.826139 23.9482
0.72328 1.10509 -0.997738
0.471286 1.2249 4.09174
0.491098 1.09348 -1.25016
0.486265 0.866654 2.0002
0.287519 0.914295 13.4168
0.596659 1.04065 1.59313
0.672587 1.07849 -6.49426
0.563192 0.893836 1.17738
0.554395 1.63027 -0.430343
0.714085 1.06908 -1.9086
0.447478 0.638427 2.6077
0.58189 0.855311 -1.58991
0.46733 1.33082 0.739289
0.403753 0.66662 -0.280553
0.465057 1.11022 -0.846147
0.650253 1.0457 -0.0834313
0.66793 0.735407 0.510128
0.485021 0.483416 -0.132675
0.402137 1.7749 -0.319707
0.469333 1.27328 0.730358
0.6326 1.10091 -1.5609
0.380733 0.814945 0.183679
0.447971 0.420087 -2.67542
0.5681 0.779281 -3.65489
0.721089 0.937803 -0.129304
0.660157 0.745322 -0.169574
0.448085 1.30207 0.259544
0.410947 1.71238 -0.215207
0.561977 0.666109 0.974704
0.522043 1.06282 1.52395
0.665972 0.635736 -13.8875
0.632806 0.483985 -1.84769
0.56177 0.484601 0.948421
0.509767 0.90596 -14.0126
0.370841 0.820054 -1.00856
0.374691 1.27504 0.265321
0.56104 0.678177 -0.205599
0.55599 1.07829 23.9231
0.483807 1.32085 0.603412
0.585473 1.16362 0.562431
0.572716 1.03149 0.0875062
0.534753 0.353389 -0.172665
0.414151 1.16234 -44.5726
0.523647 1.20126 -1.37914
0.424403 1.20188 -0.784893
0.454365 0.922625 -0.893101
0.591471 1.42451 -19.9488
0.535827 0.58448 -0.0799151
0.588276 0.642587 -1.08007
0.454946 0.998895 0.493047
0.44879 0.831729 -0.61153
0.406665 0.604604 -0.0763897
0.318852 1.0376 1.41958
0.57991 1.00508 -1.74976
0.535879 0.856943 -3.91586
0.467877 1.30881 0.0788775
0.630642 0.71676 3.11904
0.571202 0.782405 -19.7223
0.341308 0.862374 -4.79007
0.422002 0.568735 7.79463
0.634406 1.0687 -0.964063
0.693503 1.12905 -0.704383
0.47591 1.57286 -0.532512
0.479509 0.591507 -7.99855
0.512456 0.811878 -0.758253
0.423149 1.31683 -1.33383
0.519607 0.984734 -1.83499
0.525835 0.88141 0.848622
0.350177 1.11078 3.58257
0.442931 1.15762 2.69671
0.657731 0.905824 -0.53562
0.527886 0.924751 -28.2138
0.552636 1.24499 -1.62342
0.464452 1.06724 -2.2734
0.532218 1.34628 50.4897
0.457526 1.33219 -1.10378
0.461892 1.5518 1.24928
0.555133 1.05417 -0.611861
0.407249 1.39294 0.992698
0.452539 0.93125 -4.50527
0.552316 1.29951 0.45365
0.477499 0.66437 -0.664652
0.498153 0.711959 -11.254
0.653504 1.12733 0.278054
0.417966 0.989816 0.279493
0.35378 0.746965 -0.163226
0.536581 0.625597 -12.4377
0.448017 0.639008 -0.534295
0.377769 0.594342 -0.251095
0.649358 0.677428 2.17651
0.544207 0.753129 -0.817396
0.421646 0.929784 0.943941
0.510992 1.30145 0.247869
0.624081 0.956154 -3.0808
0.461408 0.950201 -0.229656
0.657969 0.6468 4.24134
0.397187 0.482155 5.0903
0.530884 1.18147 1.09692
0.526594 1.27667 -5.81676
0.448037 1.46767 7.83732
0.371529 0.770555 1.24722
0.446672 1.37832 1.60165
0.526105 0.874587 0.7328
0.262543 1.1589 -2.31793
0.518187 0.921592 2.90626
0.400864 1.09388 0.649235
0.533771 0.757589 -1.08719
0.607973 1.10491 0.649738
0.611055 1.20587 -0.0485714
0.422472 0.762379 -6.41542
0.433489 1.38541 0.106392
0.330966 0.675448 -0.917356
0.472939 1.06801 -0.867024
0.55706 1.02323 0.76041
0.56735 1.32019 -8.90072
0.553086 1.40187 -90.3678
0.760969 1.17024 2.49039
0.410389 0.999922 1.35571
0.476105 1.19612 -3.19895
0.411183 1.54226 13.1146
0.497757 0.99755 -0.716544
0.456038 1.5889 -1.93649
0.497956 1.05837 0.673335
0.346469 0.75171 2.06192
0.454512 1.23817 0.761218
0.399736 0.567347 -0.365433
0.365878 1.00671 -0.0241433
0.528436 0.777336 -1.33502
0.454067 1.23385 1.17634
0.423641 1.10855 -0.0656428
0.39291 0.874784 1.96031
0.417676 1.50343 0.503688
0.598481 0.652463 27.9456
0.539235 0.620123 -25.8687
0.459046 1.66362 -1.77725
0.464655 1.10112 -128.098
0.63759 0.826861 4.84517
0.458001 1.57575 1.72665
0.512616 1.30573 -4.68778
0.509466 0.727087 -0.299363
0.581617 0.866172 0.207572
0.344501 0.720935 -0.588524
0.57322 0.933053 -0.310379
0.590524 0.630172 1.20148
0.622648 0.669442 -1.78855
0.546952 0.843962 2.1902
0.572527 0.826225 0.746617
0.588174 1.16321 -26.4929
0.466532 0.980134 -0.267456
0.705855 1.01998 2.22547
0.393466 0.507394 0.1279
0.522121 0.962797 -4.82283
0.588439 2.06088 0.379395
0.521719 0.832304 -0.329988
0.467549 0.856686 -8.38575
0.389578 0.536046 3.15846
0.612064 1.07387 0.24439
0.41836 1.24996 0.350701
0.564271 0.719112 0.384861
0.673985 1.08332 -1.47989
0.474178 1.47223 -1.44644
0.468767 0.866256 -0.240681
0.65579 0.93351 -0.203301
0.472136 0.914854 0.809597
0.372918 0.789841 4.29158
0.355947 0.704574 -1.03163
0.364269 1.10435 -1.1223
0.580495 0.643634 0.381726
0.409969 0.710343 0.310653
0.521674 0.296762 0.103522
0.498496 1.05242 -18.4233
0.54948 1.17174 -0.0403939
0.423481 0.487036 -0.736139
0.511507 0.569256 1.08547
0.46062 0.659542 -0.69845
0.557438 0.429771 -4.21381
0.370281 0.517718 0.39859
0.454914 0.93177 -0.252842
0.753067 0.719815 0.121196
0.474021 0.559125 -0.151491
0.452687 0.585845 4.65382
0.52483 0.999048 2.06006
0.439884 0.841013 0.0306228
0.37563 1.42654 -0.957342
0.49691 0.972839 -0.581404
0.601413 0.865028 -3.0759
0.516028 1.02792 -1.09935
0.443563 0.848329 49.5002
0.476791 1.33113 4.6048
0.420253 0.86606 -2.32597
0.512295 1.37753 1.64114
0.618483 1.18096 2.21393
0.438295 0.712797 -1.16977
0.515762 1.11318 1.34286
0.412822 0.535306 -0.249241
0.402782 0.853731 -0.252444
0.416948 1.26879 -0.993151
0.575905 1.07259 9.21099
0.586302 0.893528 -0.711237
0.495376 1.60983 0.467694
0.652073 1.17081 3.79901
0.504963 0.915899 0.648816
0.531303 1.59773 -9.47544
0.511462 1.31915 -1.93833
0.488456 0.821951 -1.55657
0.546417 0.718373 -1.42543
0.410235 1.10155 -0.128653
0.482709 1.06996 -0.943563
0.517731 0.738528 3.8276
0.448573 1.37845 0.805741
0.495812 0.718069 0.105837
0.45134 1.12694 3.86326
0.448546 0.887578 2.53797
0.560974 1.036 0.469464
0.377997 0.774369 -0.0296638
0.464524 0.748457 -0.108464
0.306251 0.682324 1.76096
0.530132 0.436734 0.456617
0.378696 1.04739 0.338726
0.543466 0.566028 -0.537554
0.549593 1.11638 -0.171528
0.318586 0.966538 0.338241
0.39564 1.08633 0.0285755
0.544559 1.97974 -2.94381
0.553607 1.26611 0.142668
0.501743 0.466898 -0.562594
0.346157 0.80122 -0.216091
0.547921 1.36709 1.51875
0.444619 1.39823 -1.38177
0.502447 0.380472 0.725445
0.405705 1.36734 -0.135233
0.501611 1.10633 1.43557
0.484993 0.421625 -2.44927
0.60368 0.708414 -0.670645
0.535305 1.58105 0.137103
0.617795 1.25221 1.20768
0.491967 0.89417 -0.0349043
0.435262 1.14489 2.10244
0.466199 1.61451 -0.202236
0.460086 1.08909 -0.523711
0.436661 0.62065 1.7542
0.560905 1.30098 -0.748236
0.559281 1.52657 2.03353
0.279277 0.475821 -3.05627
0.406023 0.890137 1.47031
0.497419 0.769529 -0.729441
0.58109 1.27383 0.303625
0.54761 1.12762 0.539818
0.622245 1.10478 -0.444248
0.478361 0.363239 0.744111
0.437337 1.12168 0.319697
0.409754 0.640959 -0.423527
0.300854 1.35393 0.217974
0.429871 1.00329 -4.55701
0.579188 0.75467 -0.172366
0.511573 1.08222 4.86054
0.590433 0.895046 0.431594
0.456916 1.13597 1.28365
0.546735 1.04097 -3.38301
0.585775 1.62637 0.0295641
0.473639 0.59347 0.685256
0.44362 0.952416 0.420939
0.438286 0.952561 1.2332
0.566488 1.2137 0.154943
0.520881 0.55931 4.65769
0.451846 1.26362 -0.381958
0.593359 1.04614 -0.554794
0.472767 0.934994 -0.835093
0.574781 1.38096 0.862963
0.657654 0.872782 0.332354
0.451449 1.16397 -2.4898
0.444032 1.26772 0.777414
0.605227 1.48 1.16752
0.595712 1.75322 0.911147
0.397888 1.15385 -14.7773
0.528371 0.700062 1.99584
0.61155 0.426766 -4.51621
0.587242 1.21845 -0.89345
0.532305 0.632719 2.86074
0.517647 0.93358 -1.53714
0.460094 1.22279 -0.355437
0.407521 1.18867 0.530515
0.494435 1.30098 -0.300036
0.591281 1.53538 2.97489
0.432151 0.769066 -0.431459
0.504432 0.749859 -1.73805
0.456237 0.866518 -0.290831
0.573582 0.785769 0.800534
0.418944 0.89011 -0.587607
0.510044 0.51729 1.91533
0.5385 1.06341 4.62763
0.527448 1.37342 2.58844
0.337093 0.727165 -1.35926
0.292646 0.86306 -4.70918
0.434328 1.09585 -0.824257
0.400234 0.460039 0.342379
0.649671 1.01669 0.334092
0.477155 0.644077 0.644808
0.421131 0.860095 -6.44988
0.405544 1.3536 -4.45302
0.464721 1.2512 1.58159
0.617246 1.35733 1.49402
0.516949 1.24901 2.83795
0.567692 0.775823 -15.1069
0.544794 0.695112 -0.351315
0.533084 2.14181 0.123513
0.486161 0.524464 -0.738163
0.573534 0.637096 -13.5936
0.397793 0.608192 0.703603
0.433933 0.670028 1.67378
0.523864 1.92831 0.929728
0.469325 1.12293 -0.546528
0.53114 1.23393 1.50494
0.625445 0.824795 -0.404563
0.447395 1.00742 0.787155
0.408262 0.990826 -0.257338
0.537981 1.49554 0.472043
0.556871 0.796488 -10.5648
0.39772 0.825754 -0.990774
0.497312 0.758558 -0.454304
0.545879 1.32334 -2.65883
0.493913 1.31657 -1.17708
0.602618 0.941211 -0.312238
0.609896 1.2609 0.170474
0.395162 0.832961 -0.665334
0.408398 1.36319 -3.16168
0.477797 0.589691 11.315
0.523988 0.740397 -2.09211
0.425794 0.804016 -0.507532
0.456441 1.58468 3.44229
0.541316 0.718657 -0.0728975
0.513132 0.972281 2.9167
0.538386 1.00071 0.72935
0.472206 1.15261 -1.00628
0.490904 1.05713 0.0128185
0.660866 1.08075 0.388672
0.556655 1.4852 -0.0584397
0.534872 0.396634 -6.97527
0.542961 0.927956 0.186545
0.387009 0.822333 -3.31223
0.555379 0.903115 -0.856594
0.57186 0.999908 1.97924
0.556287 1.05747 0.266398
0.467223 1.05171 2.34443
0.529585 1.09851 0.134653
0.541838 0.681471 0.308994
0.362756 1.06349 -0.206586
0.59524 0.836596 0.517408
0.367476 0.759122 -0.0314105
0.396538 1.86173 -0.263564
0.401421 1.131 2.06436
0.580127 0.767065 -0.279721
0.451266 1.07139 -0.505932
0.450805 0.95666 -10.5525
0.5017 1.26558 -0.00780554
0.488896 0.964083 -0.327605
0.446843 0.803012 -0.039068
0.49586 1.70548 -0.112168
0.385569 1.2193 3.55301
0.437767 1.20687 -73.7761
0.454899 0.795644 0.232799
0.571151 1.36208 1.34331
0.457856 1.02226 -0.939155
0.703351 0.79332 -10.9483
0.482869 1.24021 -13.613
0.465683 1.22503 -0.505635
0.527982 1.46247 1.81056
0.367971 0.644733 -0.729675
0.558753 0.676938 1.80207
0.750156 1.1246 -1.6038
0.655701 0.905098 -15.7404
0.631347 0.848021 -9.58735
0.644605 1.47619 -1.03392
0.546741 0.498441 0.395824
0.637609 1.18506 -1.14979
0.513787 0.874288 -1.49871
0.519205 1.17305 -0.860623
0.623756 1.20293 2.11268
0.550417 1.24355 -3.16438
0.444055 1.2987 11.6829
0.586123 0.978201 1.50408
0.558 0.702762 1.13318
0.541195 1.65977 -0.746983
0.567995 0.791816 -0.380723
0.325139 0.720688 25.0287
0.537964 0.629306 -2.81809
0.604015 0.814996 -4.35931
0.532012 1.38633 1.97204
0.341668 0.976931 -0.728016
0.386601 1.29636 9.34996
0.306646 0.657725 0.717034
0.488436 1.01335 -1.12223
0.480573 1.07447 -0.293248
0.362814 1.77442 -1.44529
0.230158 0.580368 1.28369
0.537803 0.865221 0.292289
0.35748 0.904954 -0.157118
0.556279 1.30205 1.27433
0.458532 1.09438 0.386064
0.266019 0.817691 0.552754
0.522393 0.900199 -0.193375
0.420712 1.34252 -0.126912
0.504563 0.470917 1.08894
0.452369 0.612463 -1.33668
0.407165 0.651133 0.68498
0.496116 1.25344 1.87129
0.482602 0.528704 -12.5751
0.517294 0.572781 0.356421
0.420075 0.710308 0.566975
0.551065 1.54641 1.50658
0.537849 0.630633 0.797485
0.346811 1.16429 1.97431
0.537481 0.934565 -0.156481
0.63151 1.45455 2.04705
0.616188 0.759244 1.77609
0.473458 0.636251 -0.946008
0.604258 1.10924 -0.104271
0.333066 1.23388 0.686746
0.507714 0.680366 -0.0876763
0.511567 0.966844 0.29046
0.591419 0.640182 0.318596
0.519244 1.15085 0.912645
0.721373 1.63928 -0.671405
0.537675 1.15081 2.02162
0.471056 1.09564 1.1403
0.488503 1.14009 0.791922
0.547315 0.413985 -0.233189
0.574839 0.946911 0.797861
0.355459 1.26867 -3.19603
0.648516 0.70918 0.3947
0.4378 1.05486 -9.18686
0.682575 1.26489 -0.180376
0.508968 0.944382 0.622991
0.686482 1.11395 0.0387035
0.48672 0.600969 4.11072
0.472141 0.571166 0.950832
0.677864 1.00263 0.79352
0.529806 1.19383 -0.272567
0.611991 0.988003 -0.65032
0.55982 0.518734 -1.51663
0.395282 0.529571 0.525706
0.471917 0.549759 0.393985
0.644319 0.913242 -0.820446
0.538848 0.851607 -0.325879
0.704901 1.28251 -0.402827
0.593474 0.741389 93.2674
0.700054 0.698956 4.91231
0.493601 1.59471 1.04633
0.508827 1.55082 0.173262
0.539687 1.50462 2.04141
0.365045 0.811016 -5.29467
0.49761 0.617173 0.979316
0.481853 0.969402 -0.408992
0.519932 1.05632 0.883711
0.44066 1.12398 0.0711384
0.529951 1.0835 0.899118
0.505963 1.0159 5.52267
0.476313 1.13728 4.05525
0.60232 1.07283 -0.843432
0.512528 1.62724 7.87338
0.665697 1.09738 -0.784584
0.523301 1.20096 1.94957
0.395153 1.06689 1.06029
0.313735 1.14462 -0.921772
0.406674 0.937434 0.150261
0.691042 1.40078 -3.29235
0.240552 1.07966 -0.203244
0.381939 0.625792 -0.198125
0.396336 0.944185 0.758438
0.510393 0.604559 -2.98029
0.451673 0.891316 -5.00109
0.565212 1.45765 20.9179
0.537648 1.15554 0.290783
0.558213 0.98863 1.88255
0.355104 1.00813 0.875709
0.541707 1.12707 -0.34242
0.473246 0.680382 -0.0921441
